episode_id,window_id,true_break_event_id,sweep_event_id,timestamp,direction,side,tb_source_tf,tb_regime_at_event,tb_structure_trend_at_event,tb_atr_at_event,tb_penetration_pips,tb_penetration_per_atr,sweep_penetration_per_atr,sweep_source_tf,sweep_regime_at_event,sweep_structure_trend_at_event,regime_changed_sweep_to_break,direction_trend_aligned_at_break,regime_category_same_sweep_to_break,plus1r_before_minus1r,continuation_1atr_before_failure,retest_outcome,period
wA__BUY__seq1369,wA,2925,2922,2025-08-22 17:15:00,BUY,Weekly-Low,PERIOD_M15,WEAK_TREND,DOWN,5.37857,291.4,0.5417796923717642,0.07217799345178204,PERIOD_H1,STRONG_TREND,DOWN,True,False,True,AMBIGUOUS_SAME_BAR,FAILURE_FIRST,N/A_NO_RETEST,DISCOVERY
wA__BUY__seq1370,wA,2928,2922,2025-08-22 17:30:00,BUY,Weekly-Low,PERIOD_M30,WEAK_TREND,DOWN,6.57786,361.3,0.5492667828138634,0.07217799345178204,PERIOD_H1,STRONG_TREND,DOWN,True,False,True,PLUS_1R_FIRST,CONTINUATION_FIRST,N/A_NO_RETEST,DISCOVERY
wA__BUY__seq1381,wA,2934,2933,2025-08-26 04:00:00,BUY,Daily-Low,PERIOD_M30,VOLATILE,UP,5.50357,233.4,0.42408836446161313,0.3119724437707765,PERIOD_H1,WEAK_TREND,UP,True,True,False,AMBIGUOUS_SAME_BAR,FAILURE_FIRST,N/A_NO_RETEST,DISCOVERY
wA__BUY__seq1384,wA,2964,2958,2025-08-28 17:15:00,BUY,Asia-Low,PERIOD_M15,WEAK_TREND,UP,4.74786,376.5,0.7929888412884963,0.05540845070422535,PERIOD_D1,RANGING,DOWN,True,True,False,MINUS_1R_FIRST,FAILURE_FIRST,N/A_NO_RETEST,DISCOVERY
wA__BUY__seq1385,wA,2973,2962,2025-08-28 19:00:00,BUY,Asia-Low,PERIOD_M30,WEAK_TREND,UP,5.91643,263.8,0.4458769900091779,0.03706298486532292,PERIOD_D1,WEAK_TREND,UP,False,True,True,AMBIGUOUS_SAME_BAR,FAILURE_FIRST,AMBIGUOUS,DISCOVERY
wA__BUY__seq1387,wA,2982,2979,2025-08-29 18:00:00,BUY,Asia-Low,PERIOD_H1,WEAK_TREND,UP,6.49143,339.8,0.523459391844324,0.08223034395207543,PERIOD_H4,RANGING,UP,True,True,False,AMBIGUOUS_SAME_BAR,FAILURE_FIRST,N/A_NO_RETEST,DISCOVERY
w0__BUY__seq1,w0,2,1,2025-09-01 05:00:00,BUY,Asia-Low,PERIOD_H1,VOLATILE,UP,9.94286,501.0,0.5038791655519639,0.1217505960858809,PERIOD_D1,STRONG_TREND,UP,True,True,False,AMBIGUOUS_SAME_BAR,FAILURE_FIRST,N/A_NO_RETEST,DISCOVERY
w0__BUY__seq3,w0,7,6,2025-09-02 00:00:00,BUY,Asia-Low,PERIOD_D1,STRONG_TREND,UP,35.92929,385.5,0.10729407678248025,0.10729407678248025,PERIOD_D1,STRONG_TREND,UP,False,True,True,MINUS_1R_FIRST,FAILURE_FIRST,N/A_NO_RETEST,DISCOVERY
w0__BUY__seq6,w0,25,6,2025-09-02 12:00:00,BUY,Asia-Low,PERIOD_H4,STRONG_TREND,UP,18.13286,33.9,0.018695340944561416,0.10729407678248025,PERIOD_D1,STRONG_TREND,UP,False,True,True,PLUS_1R_FIRST,FAILURE_FIRST,N/A_NO_RETEST,DISCOVERY
w0__BUY__seq9,w0,39,6,2025-09-02 18:00:00,BUY,Asia-Low,PERIOD_M30,STRONG_TREND,UP,10.06857,367.8,0.36529517101236825,0.10729407678248025,PERIOD_D1,STRONG_TREND,UP,False,True,True,AMBIGUOUS_SAME_BAR,FAILURE_FIRST,N/A_NO_RETEST,DISCOVERY
w0__BUY__seq10,w0,45,6,2025-09-02 19:00:00,BUY,Asia-Low,PERIOD_M5,STRONG_TREND,UP,3.39571,462.1,1.3608347002541443,0.10729407678248025,PERIOD_D1,STRONG_TREND,UP,False,True,True,AMBIGUOUS_SAME_BAR,FAILURE_FIRST,N/A_NO_RETEST,DISCOVERY
w0__BUY__seq12,w0,52,6,2025-09-02 20:00:00,BUY,Asia-Low,PERIOD_H4,VOLATILE,UP,22.08143,534.4,0.24201331163787854,0.10729407678248025,PERIOD_D1,STRONG_TREND,UP,True,True,False,MINUS_1R_FIRST,FAILURE_FIRST,N/A_NO_RETEST,DISCOVERY
w0__BUY__seq13,w0,58,54,2025-09-03 00:00:00,BUY,Asia-Low,PERIOD_D1,STRONG_TREND,UP,38.90429,566.5,0.1456137613615362,0.1456137613615362,PERIOD_D1,STRONG_TREND,UP,False,True,True,MINUS_1R_FIRST,FAILURE_FIRST,N/A_NO_RETEST,DISCOVERY
w0__BUY__seq14,w0,74,73,2025-09-04 04:30:00,BUY,Asia-Low,PERIOD_M30,WEAK_TREND,UP,6.36786,255.0,0.4004485023226013,0.08197114098605222,PERIOD_D1,STRONG_TREND,UP,True,True,True,MINUS_1R_FIRST,FAILURE_FIRST,N/A_NO_RETEST,DISCOVERY
w0__BUY__seq23,w0,109,108,2025-09-05 15:45:00,BUY,Asia-Low,PERIOD_M15,RANGING,UP,5.70571,427.1,0.7485483839872689,0.011619932675678412,PERIOD_D1,STRONG_TREND,UP,True,True,False,MINUS_1R_FIRST,FAILURE_FIRST,N/A_NO_RETEST,DISCOVERY
w0__BUY__seq24,w0,111,108,2025-09-05 16:00:00,BUY,Asia-Low,PERIOD_H4,STRONG_TREND,UP,21.62714,393.9,0.1821322652925907,0.011619932675678412,PERIOD_D1,STRONG_TREND,UP,False,True,True,AMBIGUOUS_SAME_BAR,FAILURE_FIRST,N/A_NO_RETEST,DISCOVERY
w0__BUY__seq25,w0,113,108,2025-09-05 17:30:00,BUY,Asia-Low,PERIOD_M30,VOLATILE,UP,9.485,383.0,0.4037954665260939,0.011619932675678412,PERIOD_D1,STRONG_TREND,UP,True,True,False,PLUS_1R_FIRST,FAILURE_FIRST,HOLD,DISCOVERY
w0__BUY__seq26,w0,115,108,2025-09-05 18:00:00,BUY,Asia-Low,PERIOD_M30,VOLATILE,UP,10.40214,493.8,0.4747100115937683,0.011619932675678412,PERIOD_D1,STRONG_TREND,UP,True,True,False,AMBIGUOUS_SAME_BAR,FAILURE_FIRST,FAIL,DISCOVERY
w0__BUY__seq30,w0,119,108,2025-09-05 21:15:00,BUY,Asia-Low,PERIOD_M5,RANGING,UP,2.37786,518.8,2.1817937136753214,0.011619932675678412,PERIOD_D1,STRONG_TREND,UP,True,True,False,PLUS_1R_FIRST,FAILURE_FIRST,N/A_NO_RETEST,DISCOVERY
w0__BUY__seq32,w0,127,122,2025-09-08 00:00:00,BUY,Asia-Low,PERIOD_D1,STRONG_TREND,UP,43.87786,457.0,0.10415275494292567,0.10415275494292567,PERIOD_D1,STRONG_TREND,UP,False,True,True,AMBIGUOUS_SAME_BAR,FAILURE_FIRST,N/A_NO_RETEST,DISCOVERY
w0__BUY__seq31,w0,123,108,2025-09-08 00:00:00,BUY,Asia-Low,PERIOD_D1,STRONG_TREND,UP,43.87786,457.0,0.10415275494292567,0.011619932675678412,PERIOD_D1,STRONG_TREND,UP,False,True,True,AMBIGUOUS_SAME_BAR,FAILURE_FIRST,N/A_NO_RETEST,DISCOVERY
w0__BUY__seq37,w0,143,142,2025-09-09 06:00:00,BUY,Asia-Low,PERIOD_M30,STRONG_TREND,DOWN,5.63429,680.5,1.2077830569601493,0.1205901840619759,PERIOD_D1,STRONG_TREND,UP,False,False,True,AMBIGUOUS_SAME_BAR,FAILURE_FIRST,FAIL,DISCOVERY
w0__BUY__seq38,w0,147,142,2025-09-09 00:00:00,BUY,Asia-Low,PERIOD_D1,STRONG_TREND,UP,46.62071,562.2,0.1205901840619759,0.1205901840619759,PERIOD_D1,STRONG_TREND,UP,False,True,True,AMBIGUOUS_SAME_BAR,FAILURE_FIRST,N/A_NO_RETEST,DISCOVERY
w0__BUY__seq39,w0,152,142,2025-09-09 09:15:00,BUY,Asia-Low,PERIOD_M15,STRONG_TREND,UP,5.22286,619.1,1.1853658723381444,0.1205901840619759,PERIOD_D1,STRONG_TREND,UP,False,True,True,AMBIGUOUS_SAME_BAR,FAILURE_FIRST,N/A_NO_RETEST,DISCOVERY
w0__BUY__seq40,w0,157,142,2025-09-09 10:00:00,BUY,Asia-Low,PERIOD_M30,STRONG_TREND,UP,7.82286,574.8,0.734769636680191,0.1205901840619759,PERIOD_D1,STRONG_TREND,UP,False,True,True,AMBIGUOUS_SAME_BAR,FAILURE_FIRST,FAIL,DISCOVERY
w0__BUY__seq41,w0,159,142,2025-09-09 08:00:00,BUY,Asia-Low,PERIOD_H4,STRONG_TREND,UP,20.30071,615.7,0.303289884935059,0.1205901840619759,PERIOD_D1,STRONG_TREND,UP,False,True,True,PLUS_1R_FIRST,FAILURE_FIRST,N/A_NO_RETEST,DISCOVERY
w0__SELL__seq46,w0,162,160,2025-09-09 00:00:00,SELL,Daily-High,PERIOD_D1,STRONG_TREND,UP,46.62071,105.6,0.022650877689335918,0.018165129060830676,PERIOD_M15,WEAK_TREND,UP,True,False,True,AMBIGUOUS_SAME_BAR,FAILURE_FIRST,N/A_NO_RETEST,DISCOVERY
w0__SELL__seq53,w0,185,177,2025-09-09 00:00:00,SELL,Asia-High,PERIOD_D1,STRONG_TREND,DOWN,46.62071,234.4,0.050278084567995644,0.06750383442064467,PERIOD_M30,WEAK_TREND,DOWN,True,True,True,AMBIGUOUS_SAME_BAR,FAILURE_FIRST,N/A_NO_RETEST,DISCOVERY
w0__SELL__seq59,w0,208,202,2025-09-10 00:00:00,SELL,Daily-High,PERIOD_H4,STRONG_TREND,UP,21.50929,200.7,0.09330851924912445,0.027759421431969755,PERIOD_H1,WEAK_TREND,UP,True,False,True,PLUS_1R_FIRST,FAILURE_FIRST,N/A_NO_RETEST,DISCOVERY
w0__BUY__seq69,w0,296,292,2025-09-16 17:15:00,BUY,Asia-Low,PERIOD_M15,RANGING,UP,4.71857,247.5,0.5245233195650377,0.00840251819547767,PERIOD_D1,STRONG_TREND,UP,True,True,False,AMBIGUOUS_SAME_BAR,FAILURE_FIRST,N/A_NO_RETEST,DISCOVERY
w0__BUY__seq70,w0,301,292,2025-09-16 18:00:00,BUY,Asia-Low,PERIOD_M30,RANGING,UP,6.70071,115.9,0.17296674531504871,0.00840251819547767,PERIOD_D1,STRONG_TREND,UP,True,True,False,AMBIGUOUS_SAME_BAR,FAILURE_FIRST,N/A_NO_RETEST,DISCOVERY
w0__SELL__seq127,w0,339,334,2025-09-17 22:00:00,SELL,Daily-High,PERIOD_H1,WEAK_TREND,DOWN,12.44214,526.8,0.42339983314767393,0.20669118458012964,PERIOD_M5,WEAK_TREND,UP,False,True,True,AMBIGUOUS_SAME_BAR,FAILURE_FIRST,N/A_NO_RETEST,DISCOVERY
w0__SELL__seq129,w0,360,359,2025-09-18 09:15:00,SELL,Equal-High,PERIOD_M5,VOLATILE,DOWN,3.56714,204.1,0.5721670582034907,0.02122571648673208,PERIOD_H4,WEAK_TREND,UP,True,True,False,MINUS_1R_FIRST,FAILURE_FIRST,N/A_NO_RETEST,DISCOVERY
w0__SELL__seq131,w0,362,359,2025-09-18 10:00:00,SELL,Equal-High,PERIOD_H1,WEAK_TREND,DOWN,14.45643,200.3,0.13855426270524607,0.02122571648673208,PERIOD_H4,WEAK_TREND,UP,False,True,True,PLUS_1R_FIRST,FAILURE_FIRST,N/A_NO_RETEST,DISCOVERY
w0__SELL__seq133,w0,363,359,2025-09-18 10:15:00,SELL,Equal-High,PERIOD_M5,STRONG_TREND,DOWN,3.95214,130.8,0.3309599356298107,0.02122571648673208,PERIOD_H4,WEAK_TREND,UP,True,True,True,AMBIGUOUS_SAME_BAR,FAILURE_FIRST,N/A_NO_RETEST,DISCOVERY
w0__BUY__seq101,w0,409,408,2025-09-22 10:00:00,BUY,Asia-Low,PERIOD_H1,STRONG_TREND,UP,8.515,710.8,0.8347621843805049,0.08386673054225816,PERIOD_D1,STRONG_TREND,UP,False,True,True,MINUS_1R_FIRST,FAILURE_FIRST,N/A_NO_RETEST,DISCOVERY
w0__SELL__seq150,w0,412,410,2025-09-22 00:00:00,SELL,Asia-High,PERIOD_D1,STRONG_TREND,UP,49.97214,346.2,0.06927860203705503,0.03130507548586832,PERIOD_M30,STRONG_TREND,UP,False,False,True,AMBIGUOUS_SAME_BAR,FAILURE_FIRST,N/A_NO_RETEST,DISCOVERY
w0__SELL__seq155,w0,428,426,2025-09-22 00:00:00,SELL,Equal-High,PERIOD_D1,STRONG_TREND,UP,49.97214,415.2,0.08308629568395509,0.025116401805201638,PERIOD_M15,WEAK_TREND,UP,True,False,True,AMBIGUOUS_SAME_BAR,FAILURE_FIRST,N/A_NO_RETEST,DISCOVERY
w0__BUY__seq105,w0,433,431,2025-09-23 04:45:00,BUY,Asia-Low,PERIOD_M15,WEAK_TREND,UP,5.02143,715.2,1.424295469617221,0.12359873584784402,PERIOD_D1,STRONG_TREND,UP,True,True,True,PLUS_1R_FIRST,FAILURE_FIRST,AMBIGUOUS,DISCOVERY
w0__BUY__seq106,w0,436,431,2025-09-23 05:00:00,BUY,Asia-Low,PERIOD_M30,WEAK_TREND,UP,5.71143,691.1,1.2100297123487465,0.12359873584784402,PERIOD_D1,STRONG_TREND,UP,True,True,True,PLUS_1R_FIRST,FAILURE_FIRST,N/A_NO_RETEST,DISCOVERY
w0__BUY__seq107,w0,442,431,2025-09-23 00:00:00,BUY,Asia-Low,PERIOD_D1,STRONG_TREND,UP,49.63643,613.5,0.12359873584784402,0.12359873584784402,PERIOD_D1,STRONG_TREND,UP,False,True,True,MINUS_1R_FIRST,FAILURE_FIRST,N/A_NO_RETEST,DISCOVERY
w0__SELL__seq172,w0,459,458,2025-09-23 00:00:00,SELL,Equal-High,PERIOD_D1,STRONG_TREND,UP,49.63643,411.2,0.08284238008253213,0.09239365333901267,PERIOD_M5,RANGING,UP,True,False,False,PLUS_1R_FIRST,FAILURE_FIRST,N/A_NO_RETEST,DISCOVERY
w0__SELL__seq173,w0,464,463,2025-09-23 00:00:00,SELL,Equal-High,PERIOD_D1,STRONG_TREND,UP,49.63643,332.8,0.06704752940531784,0.019698260619854423,PERIOD_M5,RANGING,DOWN,True,False,False,PLUS_1R_FIRST,FAILURE_FIRST,N/A_NO_RETEST,DISCOVERY
w0__SELL__seq175,w0,468,466,2025-09-23 00:00:00,SELL,Asia-High,PERIOD_D1,STRONG_TREND,UP,49.63643,124.2,0.02502194456772979,0.018383377810057517,PERIOD_H1,STRONG_TREND,UP,False,False,True,PLUS_1R_FIRST,FAILURE_FIRST,N/A_NO_RETEST,DISCOVERY
w0__BUY__seq112,w0,477,476,2025-09-24 08:45:00,BUY,Asia-Low,PERIOD_M5,STRONG_TREND,UP,1.96643,354.4,1.8022507793310723,0.05017222717068222,PERIOD_D1,STRONG_TREND,UP,False,True,True,AMBIGUOUS_SAME_BAR,FAILURE_FIRST,N/A_NO_RETEST,DISCOVERY
w0__BUY__seq113,w0,481,476,2025-09-24 16:30:00,BUY,Asia-Low,PERIOD_M5,STRONG_TREND,UP,3.295,168.5,0.511380880121396,0.05017222717068222,PERIOD_D1,STRONG_TREND,UP,False,True,True,MINUS_1R_FIRST,FAILURE_FIRST,N/A_NO_RETEST,DISCOVERY
w0__BUY__seq114,w0,487,476,2025-09-24 18:00:00,BUY,Asia-Low,PERIOD_H1,RANGING,UP,10.31571,21.2,0.020551178736121896,0.05017222717068222,PERIOD_D1,STRONG_TREND,UP,True,True,False,PLUS_1R_FIRST,FAILURE_FIRST,N/A_NO_RETEST,DISCOVERY
w0__SELL__seq190,w0,523,522,2025-09-25 16:45:00,SELL,Asia-High,PERIOD_M15,RANGING,DOWN,8.43429,251.6,0.29830608148403714,0.1097427881765128,PERIOD_H1,WEAK_TREND,UP,True,True,False,AMBIGUOUS_SAME_BAR,FAILURE_FIRST,N/A_NO_RETEST,DISCOVERY
w0__BUY__seq166,w0,607,605,2025-09-29 09:15:00,BUY,Asia-Low,PERIOD_M5,STRONG_TREND,DOWN,4.46643,754.3,1.6888208255810568,0.04112135600671839,PERIOD_D1,STRONG_TREND,UP,False,False,True,PLUS_1R_FIRST,FAILURE_FIRST,AMBIGUOUS,DISCOVERY
w0__BUY__seq167,w0,609,605,2025-09-29 09:45:00,BUY,Asia-Low,PERIOD_M15,STRONG_TREND,UP,6.49071,776.1,1.195708944013829,0.04112135600671839,PERIOD_D1,STRONG_TREND,UP,False,True,True,MINUS_1R_FIRST,FAILURE_FIRST,HOLD,DISCOVERY
w0__BUY__seq168,w0,611,605,2025-09-29 11:00:00,BUY,Asia-Low,PERIOD_H1,STRONG_TREND,UP,13.41571,640.3,0.47727626789786,0.04112135600671839,PERIOD_D1,STRONG_TREND,UP,False,True,True,PLUS_1R_FIRST,CONTINUATION_FIRST,FAIL,DISCOVERY
w0__BUY__seq172,w0,638,637,2025-09-30 05:00:00,BUY,Equal-Low,PERIOD_H1,STRONG_TREND,UP,10.73357,199.9,0.18623812953192648,0.029367303118711306,PERIOD_M5,RANGING,DOWN,True,True,False,PLUS_1R_FIRST,FAILURE_FIRST,N/A_NO_RETEST,DISCOVERY
w0__BUY__seq173,w0,641,639,2025-09-30 06:30:00,BUY,Asia-Low,PERIOD_M30,STRONG_TREND,UP,6.88857,702.0,1.0190794315801395,0.12493016029007349,PERIOD_D1,STRONG_TREND,UP,False,True,True,PLUS_1R_FIRST,FAILURE_FIRST,N/A_NO_RETEST,DISCOVERY
w0__BUY__seq174,w0,643,639,2025-09-30 07:00:00,BUY,Asia-Low,PERIOD_H1,STRONG_TREND,UP,10.52714,721.9,0.6857513056727659,0.12493016029007349,PERIOD_D1,STRONG_TREND,UP,False,True,True,PLUS_1R_FIRST,FAILURE_FIRST,N/A_NO_RETEST,DISCOVERY
w0__BUY__seq175,w0,645,639,2025-09-30 08:00:00,BUY,Asia-Low,PERIOD_H4,STRONG_TREND,UP,22.46214,658.7,0.2932489958659326,0.12493016029007349,PERIOD_D1,STRONG_TREND,UP,False,True,True,PLUS_1R_FIRST,FAILURE_FIRST,N/A_NO_RETEST,DISCOVERY
w0__SELL__seq239,w0,647,646,2025-09-30 00:00:00,SELL,Equal-High,PERIOD_D1,STRONG_TREND,UP,49.59571,361.5,0.07288936885871783,0.008797395970792645,PERIOD_M5,STRONG_TREND,UP,False,False,True,AMBIGUOUS_SAME_BAR,FAILURE_FIRST,N/A_NO_RETEST,DISCOVERY
w0__BUY__seq177,w0,653,639,2025-09-30 10:45:00,BUY,Asia-Low,PERIOD_M15,STRONG_TREND,UP,6.23643,347.8,0.5576908583917402,0.12493016029007349,PERIOD_D1,STRONG_TREND,UP,False,True,True,PLUS_1R_FIRST,FAILURE_FIRST,N/A_NO_RETEST,DISCOVERY
w0__SELL__seq241,w0,658,654,2025-09-30 11:45:00,SELL,Daily-High,PERIOD_M15,VOLATILE,UP,9.25286,186.6,0.20166737635714793,0.09876112602848529,PERIOD_M30,VOLATILE,UP,False,False,True,MINUS_1R_FIRST,FAILURE_FIRST,N/A_NO_RETEST,DISCOVERY
w0__SELL__seq242,w0,661,659,2025-09-30 12:15:00,SELL,Daily-High,PERIOD_M15,VOLATILE,UP,10.79786,345.1,0.31960036525756036,0.1414030270021455,PERIOD_H1,STRONG_TREND,UP,True,False,False,MINUS_1R_FIRST,FAILURE_FIRST,N/A_NO_RETEST,DISCOVERY
w0__BUY__seq202,w0,678,639,2025-09-30 17:30:00,BUY,Asia-Low,PERIOD_M30,STRONG_TREND,UP,15.29714,159.4,0.10420248490894377,0.12493016029007349,PERIOD_D1,STRONG_TREND,UP,False,True,True,PLUS_1R_FIRST,FAILURE_FIRST,N/A_NO_RETEST,DISCOVERY
w0__BUY__seq212,w0,681,639,2025-09-30 00:00:00,BUY,Asia-Low,PERIOD_D1,STRONG_TREND,UP,49.59571,57.9,0.011674396837952315,0.12493016029007349,PERIOD_D1,STRONG_TREND,UP,False,True,True,AMBIGUOUS_SAME_BAR,FAILURE_FIRST,N/A_NO_RETEST,DISCOVERY
w0__BUY__seq213,w0,683,639,2025-09-30 20:00:00,BUY,Asia-Low,PERIOD_H4,STRONG_TREND,UP,28.68071,178.7,0.0623066862710163,0.12493016029007349,PERIOD_D1,STRONG_TREND,UP,False,True,True,AMBIGUOUS_SAME_BAR,FAILURE_FIRST,FAIL,DISCOVERY
w0__BUY__seq220,w0,692,691,2025-10-01 01:30:00,BUY,Asia-Low,PERIOD_M5,STRONG_TREND,UP,2.32429,266.5,1.1465866995942848,0.05769900113361791,PERIOD_D1,STRONG_TREND,UP,False,True,True,PLUS_1R_FIRST,CONTINUATION_FIRST,N/A_NO_RETEST,DISCOVERY
w0__BUY__seq222,w0,708,691,2025-10-01 09:15:00,BUY,Asia-Low,PERIOD_M15,WEAK_TREND,UP,5.23643,38.8,0.07409628315474473,0.05769900113361791,PERIOD_D1,STRONG_TREND,UP,True,True,True,MINUS_1R_FIRST,FAILURE_FIRST,AMBIGUOUS,DISCOVERY
w0__BUY__seq223,w0,714,691,2025-10-01 09:45:00,BUY,Asia-Low,PERIOD_M5,WEAK_TREND,DOWN,3.08643,104.7,0.3392268737667791,0.05769900113361791,PERIOD_D1,STRONG_TREND,UP,True,False,True,AMBIGUOUS_SAME_BAR,FAILURE_FIRST,N/A_NO_RETEST,DISCOVERY
w0__BUY__seq224,w0,719,691,2025-10-01 10:30:00,BUY,Asia-Low,PERIOD_M30,WEAK_TREND,DOWN,7.75357,173.4,0.2236389172987411,0.05769900113361791,PERIOD_D1,STRONG_TREND,UP,True,False,True,PLUS_1R_FIRST,FAILURE_FIRST,N/A_NO_RETEST,DISCOVERY
w0__BUY__seq225,w0,725,691,2025-10-01 11:30:00,BUY,Asia-Low,PERIOD_M30,STRONG_TREND,DOWN,8.86571,384.3,0.4334678215281123,0.05769900113361791,PERIOD_D1,STRONG_TREND,UP,False,False,True,MINUS_1R_FIRST,FAILURE_FIRST,N/A_NO_RETEST,DISCOVERY
w0__BUY__seq226,w0,728,691,2025-10-01 12:00:00,BUY,Asia-Low,PERIOD_H4,STRONG_TREND,UP,28.12,396.6,0.14103840682788052,0.05769900113361791,PERIOD_D1,STRONG_TREND,UP,False,True,True,PLUS_1R_FIRST,FAILURE_FIRST,FAIL,DISCOVERY
w0__BUY__seq239,w0,746,691,2025-10-01 16:00:00,BUY,Asia-Low,PERIOD_H4,STRONG_TREND,UP,27.36,171.3,0.06260964912280702,0.05769900113361791,PERIOD_D1,STRONG_TREND,UP,False,True,True,AMBIGUOUS_SAME_BAR,FAILURE_FIRST,FAIL,DISCOVERY
w0__BUY__seq247,w0,768,691,2025-10-01 19:00:00,BUY,Asia-Low,PERIOD_M30,WEAK_TREND,DOWN,10.83286,151.4,0.13975995258869772,0.05769900113361791,PERIOD_D1,STRONG_TREND,UP,True,False,True,MINUS_1R_FIRST,FAILURE_FIRST,HOLD,DISCOVERY
w0__BUY__seq250,w0,775,691,2025-10-01 20:45:00,BUY,Asia-Low,PERIOD_M15,RANGING,DOWN,6.96357,108.2,0.15538007085446115,0.05769900113361791,PERIOD_D1,STRONG_TREND,UP,True,False,False,MINUS_1R_FIRST,FAILURE_FIRST,N/A_NO_RETEST,DISCOVERY
w0__BUY__seq251,w0,781,691,2025-10-01 21:45:00,BUY,Asia-Low,PERIOD_M5,WEAK_TREND,UP,3.81214,60.8,0.15949046991978258,0.05769900113361791,PERIOD_D1,STRONG_TREND,UP,True,True,True,PLUS_1R_FIRST,CONTINUATION_FIRST,FAIL,DISCOVERY
w0__BUY__seq252,w0,784,691,2025-10-01 22:45:00,BUY,Asia-Low,PERIOD_M15,RANGING,DOWN,4.46214,157.8,0.35364197447861345,0.05769900113361791,PERIOD_D1,STRONG_TREND,UP,True,False,False,MINUS_1R_FIRST,FAILURE_FIRST,N/A_NO_RETEST,DISCOVERY
w0__BUY__seq253,w0,786,691,2025-10-02 02:45:00,BUY,Asia-Low,PERIOD_M15,WEAK_TREND,DOWN,4.58857,74.7,0.16279581656158673,0.05769900113361791,PERIOD_D1,STRONG_TREND,UP,True,False,True,PLUS_1R_FIRST,FAILURE_FIRST,N/A_NO_RETEST,DISCOVERY
w0__SELL__seq292,w0,822,820,2025-10-02 17:00:00,SELL,Daily-High,PERIOD_H1,STRONG_TREND,UP,10.20357,202.0,0.1979699262121003,0.20330102348683696,PERIOD_M15,STRONG_TREND,UP,False,False,True,AMBIGUOUS_SAME_BAR,FAILURE_FIRST,N/A_NO_RETEST,DISCOVERY
w0__SELL__seq293,w0,826,824,2025-10-02 17:45:00,SELL,Monthly-High,PERIOD_M15,VOLATILE,UP,9.295,339.0,0.36471221086605704,0.08544241775616758,PERIOD_M30,STRONG_TREND,DOWN,True,False,False,PLUS_1R_FIRST,CONTINUATION_FIRST,N/A_NO_RETEST,DISCOVERY
w0__SELL__seq294,w0,829,828,2025-10-02 18:00:00,SELL,Monthly-High,PERIOD_M30,VOLATILE,DOWN,11.42714,319.6,0.27968503055007643,0.23978566342825977,PERIOD_H1,STRONG_TREND,UP,True,True,False,MINUS_1R_FIRST,FAILURE_FIRST,N/A_NO_RETEST,DISCOVERY
w0__BUY__seq271,w0,874,873,2025-10-06 07:45:00,BUY,Asia-Low,PERIOD_M15,STRONG_TREND,UP,5.96643,1007.4,1.6884468601827223,0.0847838279115901,PERIOD_D1,STRONG_TREND,UP,False,True,True,AMBIGUOUS_SAME_BAR,FAILURE_FIRST,FAIL,DISCOVERY
w0__BUY__seq272,w0,876,873,2025-10-06 08:00:00,BUY,Asia-Low,PERIOD_H4,STRONG_TREND,UP,25.49357,970.2,0.38056655070278506,0.0847838279115901,PERIOD_D1,STRONG_TREND,UP,False,True,True,AMBIGUOUS_SAME_BAR,FAILURE_FIRST,HOLD,DISCOVERY
