level_id,level_price,direction,source,source_tf,created_at,touch_number,age_at_trigger_hours,trigger_time,trigger_price,penetration_at_trigger_pips,max_additional_penetration_after_trigger_pips,time_to_max_penetration_hours,time_to_first_reclaim_level_hours,time_to_reclaim_trigger_price_hours,time_to_reversal_0_25ATR_hours,time_to_reversal_0_5ATR_hours,time_to_reversal_1ATR_hours,atr_h4_at_trigger_pips,level_replaced_before_horizon,IMMEDIATE_FADE_available,IMMEDIATE_FADE_entry_price,IMMEDIATE_FADE_entry_delay_hours,IMMEDIATE_FADE_outcome,RECLAIM_LEVEL_available,RECLAIM_LEVEL_entry_price,RECLAIM_LEVEL_entry_delay_hours,RECLAIM_LEVEL_outcome,RECLAIM_TRIGGER_available,RECLAIM_TRIGGER_entry_price,RECLAIM_TRIGGER_entry_delay_hours,RECLAIM_TRIGGER_outcome,REACTION_CANDLE_available,REACTION_CANDLE_entry_price,REACTION_CANDLE_entry_delay_hours,REACTION_CANDLE_outcome,MICRO_STRUCTURE_SHIFT_available,MICRO_STRUCTURE_SHIFT_entry_price,MICRO_STRUCTURE_SHIFT_entry_delay_hours,MICRO_STRUCTURE_SHIFT_outcome,LIMIT_RETEST_available,LIMIT_RETEST_entry_price,LIMIT_RETEST_entry_delay_hours,LIMIT_RETEST_outcome,IMMEDIATE_FADE_MFE_4h,IMMEDIATE_FADE_MAE_4h,RECLAIM_LEVEL_MFE_4h,RECLAIM_LEVEL_MAE_4h,RECLAIM_TRIGGER_MFE_4h,RECLAIM_TRIGGER_MAE_4h,REACTION_CANDLE_MFE_4h,REACTION_CANDLE_MAE_4h,MICRO_STRUCTURE_SHIFT_MFE_4h,MICRO_STRUCTURE_SHIFT_MAE_4h,LIMIT_RETEST_MFE_4h,LIMIT_RETEST_MAE_4h
6656,4640.67,SELL,WICK_H4,H4,2026-08-24 04:00:00,1,1.25,2026-08-24 05:15:00,4644.17,35.0,124.0,0.25,0.25,0.25,0.5,,,407.77,True,True,4644.17,0.0,SL,True,4640.67,0.25,SL,True,4644.17,0.25,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,True,4640.67,2.25,SL,168.7,155.3,133.7,190.3,168.7,155.3,,,,,120.2,190.3
6660,4659.7,SELL,WICK_H4,H4,2026-08-24 12:00:00,1,3.5,2026-08-24 15:30:00,4663.2,35.0,55.4,0.0,0.0,0.0,0.0,,,398.8,True,True,4663.2,0.0,SL,True,4659.7,0.0,SL,True,4663.2,0.0,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,234.8,174.1,199.8,209.1,234.8,174.1,,,,,,
6662,4669.92,SELL,WICK_H4,H4,2026-08-24 16:00:00,1,0.25,2026-08-24 16:15:00,4673.42,35.0,71.9,0.25,0.25,0.0,0.25,2.5,,399.52,True,True,4673.42,0.0,SL,True,4669.92,0.25,SL,True,4673.42,0.0,SL,False,,,NO_ENTRY,True,4648.84,2.5,SL,False,,,NO_ENTRY,433.8,71.9,398.8,106.9,433.8,71.9,,,239.2,140.8,,
6666,4655.79,SELL,WICK_H4,H4,2026-08-25 00:00:00,1,1.25,2026-08-25 01:15:00,4659.29,35.0,372.4,2.25,,0.0,,,,397.04,True,True,4659.29,0.0,SL,False,,,NO_ENTRY,True,4659.29,0.0,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,213.1,372.4,,,213.1,372.4,,,,,,
6674,4647.24,SELL,WICK_H4,H4,2026-08-25 16:00:00,1,2.75,2026-08-25 18:45:00,4650.74,35.0,63.3,0.0,0.25,0.25,0.5,,,408.98,True,True,4650.74,0.0,SL,True,4647.24,0.25,SL,True,4650.74,0.25,TP,False,,,NO_ENTRY,False,,,NO_ENTRY,True,4647.24,0.5,TP,167.0,170.7,132.0,215.7,167.0,180.7,,,,,132.0,215.7
6676,4659.41,SELL,WICK_H4,H4,2026-08-25 20:00:00,1,2.25,2026-08-25 22:15:00,4662.91,35.0,59.0,0.75,,0.0,,,,404.6,False,True,4662.91,0.0,SL,False,,,NO_ENTRY,True,4662.91,0.0,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,52.3,59.0,,,52.3,59.0,,,,,,
1,1843.8,BUY,WICK_H4,H4,2023-10-02 04:00:00,1,4.75,2023-10-02 08:45:00,1840.3,35.0,94.1,3.75,0.75,0.25,,,,,True,True,1840.3,0.0,SL,True,1843.8,0.75,SL,True,1840.3,0.25,SL,False,,,NO_ENTRY,True,1837.75,5.75,SL,True,1843.8,1.0,SL,58.3,94.1,23.3,129.1,58.3,94.1,,,27.2,106.9,21.3,129.1
4,1830.89,BUY,WICK_H4,H4,2023-10-02 16:00:00,1,1.5,2023-10-02 17:30:00,1827.39,35.0,3.3,0.0,0.75,0.0,,,,,True,True,1827.39,0.0,SL,True,1830.89,0.75,SL,True,1827.39,0.0,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,True,1830.89,1.25,SL,71.2,3.3,36.2,17.0,71.2,3.3,,,,,25.8,17.9
6,1827.06,BUY,WICK_H4,H4,2023-10-02 20:00:00,1,6.25,2023-10-03 02:15:00,1823.56,35.0,33.3,0.0,,0.25,,,,,True,True,1823.56,0.0,SL,False,,,NO_ENTRY,True,1823.56,0.25,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,32.6,85.0,,,32.6,85.0,,,,,,
8,1820.23,BUY,WICK_H4,H4,2023-10-03 04:00:00,1,1.5,2023-10-03 05:30:00,1816.73,35.0,16.7,0.0,1.25,0.0,,,,,True,True,1816.73,0.0,TP,True,1820.23,1.25,TP,True,1816.73,0.0,TP,False,,,NO_ENTRY,False,,,NO_ENTRY,True,1820.23,1.5,TP,71.9,16.7,42.9,21.9,71.9,16.7,,,,,78.0,21.9
20,1820.94,BUY,WICK_H4,H4,2023-10-04 16:00:00,1,1.0,2023-10-04 17:00:00,1817.44,35.0,4.9,0.0,1.0,0.0,0.0,0.0,1.25,79.84,True,True,1817.44,0.0,TP,True,1820.94,1.0,SL,True,1817.44,0.0,TP,False,,,NO_ENTRY,False,,,NO_ENTRY,True,1820.94,2.25,SL,87.9,4.9,52.9,44.8,87.9,4.9,,,,,26.0,44.8
32,1818.47,BUY,WICK_H4,H4,2023-10-06 12:00:00,1,3.75,2023-10-06 15:45:00,1814.97,35.0,46.6,0.0,,,,,,74.03,True,True,1814.97,0.0,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,197.6,46.6,,,,,,,,,,
57,1875.16,BUY,WICK_H4,H4,2023-10-12 16:00:00,1,1.5,2023-10-12 17:30:00,1871.66,35.0,38.8,3.5,13.75,0.0,0.0,13.75,16.75,71.91,True,True,1871.66,0.0,SL,True,1875.16,13.75,TP,True,1871.66,0.0,SL,True,1872.37,10.5,TP,True,1870.98,8.0,TP,True,1875.16,15.5,TP,29.4,38.8,96.7,11.3,29.4,38.8,44.8,11.9,25.1,16.6,137.9,-4.0
61,1917.91,BUY,WICK_H4,H4,2023-10-16 08:00:00,1,1.0,2023-10-16 09:00:00,1914.41,35.0,63.8,1.0,,0.0,,,,96.03,True,True,1914.41,0.0,SL,False,,,NO_ENTRY,True,1914.41,0.0,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,24.3,63.8,,,24.3,63.8,,,,,,
99,1974.18,BUY,WICK_H4,H4,2023-10-21 00:00:00,2,51.0,2023-10-23 03:00:00,1970.68,35.0,64.8,0.75,,0.0,2.75,,,117.38,True,True,1970.68,0.0,SL,False,,,NO_ENTRY,True,1970.68,0.0,SL,True,1973.5,5.0,SL,True,1973.15,3.0,SL,False,,,NO_ENTRY,39.4,64.8,,,39.4,64.8,91.8,9.1,42.8,15.4,,
102,1975.18,BUY,WICK_H4,H4,2023-10-23 16:00:00,1,0.75,2023-10-23 16:45:00,1971.68,35.0,17.3,0.0,0.5,0.0,0.0,0.75,,111.0,True,True,1971.68,0.0,SL,True,1975.18,0.5,SL,True,1971.68,0.0,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,True,1975.18,0.75,SL,75.8,17.3,40.8,30.0,75.8,17.3,,,,,40.8,30.0
110,1969.86,BUY,WICK_H4,H4,2023-10-24 12:00:00,1,0.5,2023-10-24 12:30:00,1966.36,35.0,129.0,1.5,,0.0,,,,106.86,True,True,1966.36,0.0,SL,False,,,NO_ENTRY,True,1966.36,0.0,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,15.8,129.0,,,15.8,129.0,,,,,,
125,1983.79,BUY,WICK_H4,H4,2023-10-26 12:00:00,2,3.5,2023-10-26 15:30:00,1980.29,35.0,58.0,0.25,,0.0,0.0,0.0,,105.53,True,True,1980.29,0.0,SL,False,,,NO_ENTRY,True,1980.29,0.0,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,54.4,86.4,,,54.4,86.4,,,,,,
130,1982.19,BUY,WICK_H4,H4,2023-10-27 00:00:00,1,15.75,2023-10-27 15:45:00,1978.69,35.0,18.0,0.0,,0.0,0.0,0.0,,95.35,True,True,1978.69,0.0,TP,False,,,NO_ENTRY,True,1978.69,0.0,TP,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,73.2,20.0,,,73.2,20.0,,,,,,
137,1996.72,BUY,WICK_H4,H4,2023-10-30 04:00:00,1,6.0,2023-10-30 10:00:00,1993.22,35.0,24.1,0.0,,0.0,1.25,,,102.22,True,True,1993.22,0.0,SL,False,,,NO_ENTRY,True,1993.22,0.0,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,40.6,24.1,,,40.6,24.1,,,,,,
147,1994.45,BUY,WICK_H4,H4,2023-10-31 16:00:00,1,2.0,2023-10-31 18:00:00,1990.95,35.0,123.0,2.5,,,0.0,,,101.74,True,True,1990.95,0.0,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,37.0,123.0,,,,,,,,,,
157,1980.96,BUY,WICK_H4,H4,2023-11-01 16:00:00,1,2.25,2023-11-01 18:15:00,1977.46,35.0,30.5,0.25,,0.0,,,,98.74,True,True,1977.46,0.0,SL,False,,,NO_ENTRY,True,1977.46,0.0,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,48.5,77.5,,,48.5,77.5,,,,,,
159,1974.41,BUY,WICK_H4,H4,2023-11-01 20:00:00,1,0.75,2023-11-01 20:45:00,1970.91,35.0,12.0,0.0,0.0,0.0,0.0,0.0,0.5,101.02,True,True,1970.91,0.0,TP,True,1974.41,0.0,SL,True,1970.91,0.0,TP,False,,,NO_ENTRY,True,1982.56,2.0,SL,True,1974.41,0.25,TP,146.6,12.0,111.6,47.0,146.6,12.0,,,55.0,37.9,113.4,-1.9
175,1986.84,BUY,WICK_H4,H4,2023-11-06 04:00:00,1,1.5,2023-11-06 05:30:00,1983.34,35.0,14.9,0.0,,0.25,0.0,,,83.6,True,True,1983.34,0.0,SL,False,,,NO_ENTRY,True,1983.34,0.25,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,22.7,14.9,,,20.7,11.8,,,,,,
179,1983.28,BUY,WICK_H4,H4,2023-11-06 16:00:00,1,2.0,2023-11-06 18:00:00,1979.78,35.0,0.0,0.0,0.75,0.0,0.0,0.75,,80.08,True,True,1979.78,0.0,SL,True,1983.28,0.75,SL,True,1979.78,0.0,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,True,1983.28,1.0,SL,45.6,6.7,10.6,59.7,45.6,6.7,,,,,10.6,59.7
181,1979.78,BUY,WICK_H4,H4,2023-11-06 20:00:00,1,5.5,2023-11-07 01:30:00,1976.28,35.0,54.3,5.25,,0.0,,,,75.77,True,True,1976.28,0.0,SL,False,,,NO_ENTRY,True,1976.28,0.0,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,13.3,41.4,,,13.3,41.4,,,,,,
182,1970.85,BUY,WICK_H4,H4,2023-11-07 08:00:00,1,1.25,2023-11-07 09:15:00,1967.35,35.0,32.8,1.75,,0.0,0.0,,,75.7,True,True,1967.35,0.0,SL,False,,,NO_ENTRY,True,1967.35,0.0,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,27.7,32.8,,,27.7,32.8,,,,,,
183,1964.07,BUY,WICK_H4,H4,2023-11-07 12:00:00,1,2.5,2023-11-07 14:30:00,1960.57,35.0,40.2,0.75,1.25,1.0,1.0,1.25,,78.41,True,True,1960.57,0.0,SL,True,1964.07,1.25,SL,True,1960.57,1.0,TP,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,65.6,40.2,30.6,40.4,65.6,11.7,,,,,,
188,1959.41,BUY,WICK_H4,H4,2023-11-08 16:00:00,1,1.25,2023-11-08 17:15:00,1955.91,35.0,50.8,0.25,,0.0,0.0,,,75.91,True,True,1955.91,0.0,SL,False,,,NO_ENTRY,True,1955.91,0.0,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,27.1,67.4,,,27.1,67.4,,,,,,
190,1950.83,BUY,WICK_H4,H4,2023-11-08 20:00:00,2,2.0,2023-11-08 22:00:00,1947.33,35.0,0.4,0.0,,0.0,0.25,,,75.73,True,True,1947.33,0.0,SL,False,,,NO_ENTRY,True,1947.33,0.0,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,53.2,0.4,,,53.2,0.4,,,,,,
198,1956.05,BUY,WICK_H4,H4,2023-11-10 00:00:00,2,12.0,2023-11-10 12:00:00,1952.55,35.0,95.8,3.25,,0.0,,,,74.4,True,True,1952.55,0.0,SL,False,,,NO_ENTRY,True,1952.55,0.0,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,17.5,95.8,,,17.5,95.8,,,,,,
200,1942.97,BUY,WICK_H4,H4,2023-11-10 16:00:00,1,2.25,2023-11-10 18:15:00,1939.47,35.0,66.1,2.0,,,0.0,,,76.99,True,True,1939.47,0.0,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,True,1938.19,53.75,SL,True,1936.55,4.75,SL,False,,,NO_ENTRY,20.2,66.1,,,,,35.6,29.7,52.0,8.8,,
217,1963.32,BUY,WICK_H4,H4,2023-11-15 16:00:00,1,0.75,2023-11-15 16:45:00,1959.82,35.0,45.4,0.0,,0.5,0.0,1.0,,76.44,True,True,1959.82,0.0,SL,False,,,NO_ENTRY,True,1959.82,0.5,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,45.3,45.4,,,45.3,25.9,,,,,,
227,1982.57,BUY,WICK_H4,H4,2023-11-17 12:00:00,1,7.0,2023-11-17 19:00:00,1979.07,35.0,5.8,0.25,,0.0,0.0,,,76.98,True,True,1979.07,0.0,SL,False,,,NO_ENTRY,True,1979.07,0.0,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,36.1,5.8,,,36.1,5.8,,,,,,
232,1978.89,BUY,WICK_H4,H4,2023-11-18 00:00:00,1,49.75,2023-11-20 01:45:00,1975.39,35.0,22.0,0.25,1.25,0.75,0.0,1.25,,75.82,True,True,1975.39,0.0,SL,True,1978.89,1.25,SL,True,1975.39,0.75,SL,False,,,NO_ENTRY,True,1982.62,1.5,SL,False,,,NO_ENTRY,96.2,22.0,61.2,16.4,96.2,16.7,,,23.9,30.5,,
236,1975.75,BUY,WICK_H4,H4,2023-11-20 12:00:00,1,1.5,2023-11-20 13:30:00,1972.25,35.0,67.5,2.0,,0.0,0.0,,,78.07,True,True,1972.25,0.0,SL,False,,,NO_ENTRY,True,1972.25,0.0,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,26.1,69.7,,,26.1,69.7,,,,,,
246,1996.67,BUY,WICK_H4,H4,2023-11-22 16:00:00,1,1.25,2023-11-22 17:15:00,1993.17,35.0,46.3,1.75,,0.25,0.25,,,83.08,True,True,1993.17,0.0,SL,False,,,NO_ENTRY,True,1993.17,0.25,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,24.7,63.8,,,24.7,63.8,,,,,,
267,2009.63,BUY,WICK_H4,H4,2023-11-27 16:00:00,2,2.5,2023-11-27 18:30:00,2006.13,35.0,5.5,0.0,0.25,0.0,0.0,0.25,,68.75,True,True,2006.13,0.0,TP,True,2009.63,0.25,TP,True,2006.13,0.0,TP,False,,,NO_ENTRY,False,,,NO_ENTRY,True,2009.63,0.5,TP,73.4,5.5,49.1,22.6,73.4,5.5,,,,,49.1,10.3
277,2042.85,BUY,WICK_H4,H4,2023-11-29 08:00:00,1,3.25,2023-11-29 11:15:00,2039.35,35.0,41.2,0.25,,0.0,0.0,,,78.91,True,True,2039.35,0.0,SL,False,,,NO_ENTRY,True,2039.35,0.0,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,34.8,41.2,,,34.8,41.2,,,,,,
296,2039.14,BUY,WICK_H4,H4,2023-12-01 12:00:00,1,2.75,2023-12-01 14:45:00,2035.64,35.0,18.4,0.0,,0.0,0.5,,,79.99,True,True,2035.64,0.0,TP,False,,,NO_ENTRY,True,2035.64,0.0,TP,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,248.7,18.4,,,248.7,18.4,,,,,,
304,2081.48,BUY,WICK_H4,H4,2023-12-04 08:00:00,1,1.0,2023-12-04 09:00:00,2077.98,35.0,202.6,1.0,,,,,,150.51,True,True,2077.98,0.0,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,6.2,202.6,,,,,,,,,,
307,2055.82,BUY,WICK_H4,H4,2023-12-04 16:00:00,1,0.25,2023-12-04 16:15:00,2052.32,35.0,324.2,1.25,,,,,,167.44,True,True,2052.32,0.0,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,9.5,324.2,,,,,,,,,,
313,2030.29,BUY,WICK_H4,H4,2023-12-05 08:00:00,1,4.0,2023-12-05 12:00:00,2026.79,35.0,53.6,1.5,,0.0,3.5,,,147.16,True,True,2026.79,0.0,SL,False,,,NO_ENTRY,True,2026.79,0.0,SL,False,,,NO_ENTRY,True,2027.53,3.0,SL,False,,,NO_ENTRY,39.4,53.6,,,39.4,53.6,,,32.0,178.3,,
315,2021.43,BUY,WICK_H4,H4,2023-12-05 16:00:00,1,1.0,2023-12-05 17:00:00,2017.93,35.0,82.3,0.75,,2.25,0.0,0.0,,151.18,True,True,2017.93,0.0,SL,False,,,NO_ENTRY,True,2017.93,2.25,TP,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,87.5,82.3,,,28.9,13.8,,,,,,
328,2029.41,BUY,WICK_H4,H4,2023-12-07 16:00:00,1,0.75,2023-12-07 16:45:00,2025.91,35.0,58.2,2.25,1.25,0.0,0.0,,,116.33,True,True,2025.91,0.0,SL,True,2029.41,1.25,SL,True,2025.91,0.0,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,59.4,58.2,24.4,93.2,59.4,58.2,,,,,,
334,2026.37,BUY,WICK_H4,H4,2023-12-08 12:00:00,1,3.75,2023-12-08 15:45:00,2022.87,35.0,52.3,0.0,,,0.0,,,105.17,True,True,2022.87,0.0,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,30.5,283.7,,,,,,,,,,
336,2014.29,BUY,WICK_H4,H4,2023-12-08 16:00:00,1,0.25,2023-12-08 16:15:00,2010.79,35.0,162.9,3.0,,0.75,1.0,,,115.32,True,True,2010.79,0.0,SL,False,,,NO_ENTRY,True,2010.79,0.75,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,39.4,162.9,,,39.4,162.9,,,,,,
343,1990.05,BUY,WICK_H4,H4,2023-12-11 16:00:00,1,0.75,2023-12-11 16:45:00,1986.55,35.0,108.7,3.5,,0.0,0.0,,,109.06,True,True,1986.55,0.0,SL,False,,,NO_ENTRY,True,1986.55,0.0,SL,True,1981.47,7.25,TP,True,1980.48,3.75,TP,False,,,NO_ENTRY,30.3,108.7,,,30.3,108.7,79.5,0.0,36.5,22.1,,
348,1982.57,BUY,WICK_H4,H4,2023-12-12 16:00:00,1,3.0,2023-12-12 19:00:00,1979.07,35.0,61.7,13.75,,0.25,6.5,,,103.32,True,True,1979.07,0.0,SL,False,,,NO_ENTRY,True,1979.07,0.25,SL,True,1979.53,5.0,SL,True,1980.91,6.25,SL,False,,,NO_ENTRY,22.0,19.9,,,18.9,19.9,31.4,17.4,17.6,31.2,,
370,2026.83,BUY,WICK_H4,H4,2023-12-15 16:00:00,1,4.5,2023-12-15 20:30:00,2023.33,35.0,78.4,1.0,,,,,,113.29,True,True,2023.33,0.0,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,-1.3,78.4,,,,,,,,,,
385,2036.59,BUY,WICK_H4,H4,2023-12-20 00:00:00,1,13.25,2023-12-20 13:15:00,2033.09,35.0,36.2,2.25,,0.0,0.75,,,84.63,True,True,2033.09,0.0,SL,False,,,NO_ENTRY,True,2033.09,0.0,SL,False,,,NO_ENTRY,True,2036.3,2.5,SL,False,,,NO_ENTRY,66.1,36.2,,,66.1,36.2,,,34.0,59.7,,
419,2071.18,BUY,WICK_H4,H4,2023-12-28 16:00:00,1,5.5,2023-12-28 21:30:00,2067.68,35.0,31.8,2.0,10.25,0.25,6.0,10.25,,88.05,True,True,2067.68,0.0,SL,True,2071.18,10.25,SL,True,2067.68,0.25,SL,True,2070.53,6.5,SL,True,2067.37,4.75,SL,False,,,NO_ENTRY,18.4,31.8,34.6,58.7,11.2,31.8,25.1,29.2,38.9,14.4,,
421,2067.61,BUY,WICK_H4,H4,2023-12-29 08:00:00,2,4.25,2023-12-29 12:15:00,2064.11,35.0,60.3,3.5,1.25,0.5,0.75,2.0,,85.56,True,True,2064.11,0.0,SL,True,2067.61,1.25,SL,True,2064.11,0.5,SL,True,2066.42,7.75,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,46.7,60.3,11.7,95.3,46.7,60.3,13.1,53.8,,,,
429,2071.69,BUY,WICK_H4,H4,2024-01-02 12:00:00,1,1.75,2024-01-02 13:45:00,2068.19,35.0,124.7,3.75,,0.0,1.75,,,88.2,True,True,2068.19,0.0,SL,False,,,NO_ENTRY,True,2068.19,0.0,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,27.6,124.7,,,27.6,124.7,,,,,,
434,2054.1,BUY,WICK_H4,H4,2024-01-03 12:00:00,2,1.5,2024-01-03 13:30:00,2050.6,35.0,119.9,2.25,,,,,,93.28,True,True,2050.6,0.0,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,16.2,189.5,,,,,,,,,,
435,2038.61,BUY,WICK_H4,H4,2024-01-03 16:00:00,1,0.25,2024-01-03 16:15:00,2035.11,35.0,45.5,3.25,0.75,0.0,0.5,0.75,0.75,99.53,True,True,2035.11,0.0,SL,True,2038.61,0.75,SL,True,2035.11,0.0,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,135.3,45.5,100.3,80.8,135.3,45.5,,,,,,
446,2041.44,BUY,WICK_H4,H4,2024-01-05 00:00:00,3,12.0,2024-01-05 12:00:00,2037.94,35.0,135.9,3.5,,0.0,1.0,,,91.56,True,True,2037.94,0.0,SL,False,,,NO_ENTRY,True,2037.94,0.0,SL,False,,,NO_ENTRY,True,2040.78,3.0,SL,False,,,NO_ENTRY,81.5,135.9,,,81.5,135.9,,,231.1,164.3,,
457,2026.42,BUY,WICK_H4,H4,2024-01-08 12:00:00,1,1.25,2024-01-08 13:15:00,2022.92,35.0,62.4,0.0,,1.5,0.0,,,102.39,True,True,2022.92,0.0,SL,False,,,NO_ENTRY,True,2022.92,1.5,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,75.1,62.4,,,138.5,46.0,,,,,,
468,2031.58,BUY,WICK_H4,H4,2024-01-09 16:00:00,1,2.0,2024-01-09 18:00:00,2028.08,35.0,21.8,0.0,,0.25,0.25,,,99.9,True,True,2028.08,0.0,SL,False,,,NO_ENTRY,True,2028.08,0.25,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,38.7,21.8,,,38.7,15.3,,,,,,
479,2024.99,BUY,WICK_H4,H4,2024-01-11 16:00:00,2,2.5,2024-01-11 18:30:00,2021.49,35.0,83.1,1.25,3.25,2.75,2.75,3.25,6.5,102.11,True,True,2021.49,0.0,SL,True,2024.99,3.25,TP,True,2021.49,2.75,TP,True,2028.21,5.5,TP,True,2027.41,4.25,TP,True,2024.99,4.0,TP,58.6,83.1,104.3,15.9,139.3,19.4,72.1,0.0,80.1,12.1,104.3,1.8
491,2049.12,BUY,WICK_H4,H4,2024-01-15 20:00:00,1,14.5,2024-01-16 10:30:00,2045.62,35.0,70.7,0.75,,,,,,84.74,True,True,2045.62,0.0,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,18.7,101.0,,,,,,,,,,
493,2038.55,BUY,WICK_H4,H4,2024-01-16 12:00:00,1,3.0,2024-01-16 15:00:00,2035.05,35.0,38.2,0.0,0.5,0.5,0.0,0.5,0.5,88.44,True,True,2035.05,0.0,SL,True,2038.55,0.5,SL,True,2035.05,0.5,SL,False,,,NO_ENTRY,True,2042.99,0.5,SL,False,,,NO_ENTRY,98.4,98.1,63.4,133.1,98.4,98.1,,,19.0,177.5,,
495,2031.23,BUY,WICK_H4,H4,2024-01-16 16:00:00,1,3.25,2024-01-16 19:15:00,2027.73,35.0,35.9,1.5,,2.5,8.25,,,94.83,True,True,2027.73,0.0,SL,False,,,NO_ENTRY,True,2027.73,2.5,SL,True,2027.52,4.75,SL,True,2029.17,2.5,SL,False,,,NO_ENTRY,23.1,35.9,,,23.1,21.8,53.2,19.7,8.7,36.2,,
498,2025.55,BUY,WICK_H4,H4,2024-01-17 04:00:00,1,3.0,2024-01-17 07:00:00,2022.05,35.0,45.1,1.25,2.75,2.5,0.0,,,92.64,True,True,2022.05,0.0,SL,True,2025.55,2.75,SL,True,2022.05,2.5,SL,True,2023.51,5.0,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,43.8,45.1,26.5,66.6,61.5,31.6,53.8,79.2,,,,
503,2018.79,BUY,WICK_H4,H4,2024-01-17 16:00:00,2,1.0,2024-01-17 17:00:00,2015.29,35.0,120.4,2.5,,,,,,100.44,True,True,2015.29,0.0,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,-13.5,135.9,,,,,,,,,,
516,2025.35,BUY,WICK_H4,H4,2024-01-22 04:00:00,1,3.25,2024-01-22 07:15:00,2021.85,35.0,28.5,1.75,,0.0,0.0,3.0,,83.96,True,True,2021.85,0.0,SL,False,,,NO_ENTRY,True,2021.85,0.0,SL,False,,,NO_ENTRY,True,2025.07,3.0,SL,False,,,NO_ENTRY,43.4,28.5,,,43.4,28.5,,,38.8,47.9,,
