window_id,structural_level_id,event_id,timestamp,source,source_tf,side,direction,level_price,price_at_event,penetration_pips,created_time,age_seconds,regime_at_event,structure_trend_at_event,atr_at_event,consumer,observed_by,observation_count,label_true_break_occurred,label_retest_occurred,label_reclaim_or_false_break,label_retest_hold_or_fail,label_plus1r_before_minus1r,label_continuation_1atr_before_failure
w1,Asia-Low_2026.01.07,172,2026-01-07 15:45:00,SNXSSweepExt,PERIOD_M15,Asia-Low,BUY,4441.3,4445.21,39.1,2026-01-07 00:00:00,56700.0,STRONG_TREND,DOWN,9.59214,DETECTOR,",DETECTOR,",2,False,False,RECLAIM,N/A_NO_RETEST,PLUS_1R_FIRST,FAILURE_FIRST
w1,Daily-Low_2026.01.06,173,2026-01-07 16:00:00,SNXSSweepExt,PERIOD_H1,Daily-Low,BUY,4427.79,4452.81,250.2,2026-01-06 00:00:00,144000.0,STRONG_TREND,DOWN,17.78214,DETECTOR,",DETECTOR,SH_BMS_RTO,",23,False,False,RECLAIM,N/A_NO_RETEST,MINUS_1R_FIRST,FAILURE_FIRST
w1,Asia-Low_2026.01.07,174,2026-01-07 16:00:00,SNXSSweepExt,PERIOD_M30,Asia-Low,BUY,4441.3,4452.81,115.1,2026-01-07 00:00:00,57600.0,WEAK_TREND,DOWN,11.24214,DETECTOR,",DETECTOR,",2,False,False,RECLAIM,N/A_NO_RETEST,MINUS_1R_FIRST,FAILURE_FIRST
w1,Asia-Low_2026.01.07,176,2026-01-07 16:45:00,SNXSSweepExt,PERIOD_M15,Asia-Low,BUY,4441.3,4444.11,28.1,2026-01-07 00:00:00,60300.0,STRONG_TREND,DOWN,10.94929,DETECTOR,",DETECTOR,",2,False,False,RECLAIM,N/A_NO_RETEST,AMBIGUOUS_SAME_BAR,FAILURE_FIRST
w1,Asia-Low_2026.01.07,177,2026-01-07 17:00:00,SNXSSweepExt,PERIOD_H1,Asia-Low,BUY,4441.3,4445.06,37.6,2026-01-07 00:00:00,61200.0,STRONG_TREND,DOWN,18.23143,DETECTOR,",DETECTOR,SH_BMS_RTO,",8,False,False,RECLAIM,N/A_NO_RETEST,MINUS_1R_FIRST,FAILURE_FIRST
w1,Daily-Low_2026.01.06,179,2026-01-07 17:30:00,SNXSSweepExt,PERIOD_M30,Daily-Low,BUY,4427.79,4442.03,142.4,2026-01-06 00:00:00,149400.0,STRONG_TREND,DOWN,12.41143,DETECTOR,",DETECTOR,",3,False,False,RECLAIM,N/A_NO_RETEST,PLUS_1R_FIRST,FAILURE_FIRST
w1,Asia-Low_2026.01.07,180,2026-01-07 17:30:00,SNXSSweepExt,PERIOD_M5,Asia-Low,BUY,4441.3,4442.03,7.3,2026-01-07 00:00:00,63000.0,RANGING,UP,8.615,DETECTOR,",DETECTOR,",1,False,False,RECLAIM,N/A_NO_RETEST,PLUS_1R_FIRST,CONTINUATION_FIRST
w1,Daily-Low_2026.01.06,181,2026-01-07 18:00:00,SNXSSweepExt,PERIOD_H1,Daily-Low,BUY,4427.79,4446.0,182.1,2026-01-06 00:00:00,151200.0,STRONG_TREND,DOWN,17.79429,DETECTOR,",DETECTOR,",4,False,False,RECLAIM,N/A_NO_RETEST,PLUS_1R_FIRST,FAILURE_FIRST
w1,Asia-Low_2026.01.07,182,2026-01-07 18:00:00,SNXSSweepExt,PERIOD_M30,Asia-Low,BUY,4441.3,4446.0,47.0,2026-01-07 00:00:00,64800.0,WEAK_TREND,DOWN,12.45214,DETECTOR,",DETECTOR,",3,False,False,RECLAIM,N/A_NO_RETEST,PLUS_1R_FIRST,FAILURE_FIRST
w1,Equal-Low_2026.01.07 18:30,184,2026-01-07 18:45:00,SNXSSweepExt,PERIOD_M15,Equal-Low,BUY,4459.45,4467.51,80.6,,-1.0,WEAK_TREND,DOWN,12.39071,DETECTOR,",DETECTOR,",1,False,False,NO_LIFECYCLE,N/A_NO_RETEST,MINUS_1R_FIRST,FAILURE_FIRST
w1,Daily-Low_2026.01.06,185,2026-01-07 20:00:00,SNXSSweepExt,PERIOD_H4,Daily-Low,BUY,4427.79,4451.75,239.6,2026-01-06 00:00:00,158400.0,WEAK_TREND,UP,32.63143,DETECTOR,",DETECTOR,SH_BMS_RTO,",17,False,False,RECLAIM,N/A_NO_RETEST,AMBIGUOUS_SAME_BAR,FAILURE_FIRST
w1,Equal-High_2026.01.07 19:55,186,2026-01-07 20:00:00,SNXSSweepExt,PERIOD_M5,Equal-High,SELL,4452.08,4451.75,3.3,,-1.0,STRONG_TREND,UP,3.76786,DETECTOR,",DETECTOR,SH_BMS_RTO,",2,False,False,NO_LIFECYCLE,N/A_NO_RETEST,AMBIGUOUS_SAME_BAR,FAILURE_FIRST
w1,Equal-High_2026.01.07 20:10,188,2026-01-07 20:15:00,SNXSSweepExt,PERIOD_M5,Equal-High,SELL,4452.08,4449.69,23.9,,-1.0,STRONG_TREND,UP,3.81714,DETECTOR,",DETECTOR,SH_BMS_RTO,",2,False,False,NO_LIFECYCLE,N/A_NO_RETEST,AMBIGUOUS_SAME_BAR,FAILURE_FIRST
w1,Equal-High_2026.01.07 20:25,190,2026-01-07 20:30:00,SNXSSweepExt,PERIOD_M5,Equal-High,SELL,4452.84,4451.94,9.0,,-1.0,STRONG_TREND,UP,3.87714,DETECTOR,",DETECTOR,SH_BMS_RTO,",2,False,False,NO_LIFECYCLE,N/A_NO_RETEST,MINUS_1R_FIRST,FAILURE_FIRST
w1,Equal-High_2026.01.07 20:55,193,2026-01-07 21:00:00,SNXSSweepExt,PERIOD_M5,Equal-High,SELL,4452.84,4451.93,9.1,,-1.0,WEAK_TREND,UP,3.995,DETECTOR,",DETECTOR,SH_BMS_RTO,",2,False,False,NO_LIFECYCLE,N/A_NO_RETEST,PLUS_1R_FIRST,FAILURE_FIRST
w1,Asia-Low_2026.01.08,195,2026-01-08 00:00:00,SNXSSweepExt,PERIOD_D1,Asia-Low,BUY,4441.3,4456.35,150.5,2026-01-08 00:00:00,0.0,STRONG_TREND,UP,91.27,DETECTOR,",DETECTOR,",19,False,False,RECLAIM,N/A_NO_RETEST,PLUS_1R_FIRST,FAILURE_FIRST
w1,Asia-High_2026.01.08,197,2026-01-08 00:00:00,SNXSSweepExt,PERIOD_D1,Asia-High,SELL,4470.41,4456.35,140.6,2026-01-08 00:00:00,0.0,STRONG_TREND,UP,91.27,DETECTOR,",DETECTOR,SH_BMS_RTO,",68,False,False,RECLAIM,N/A_NO_RETEST,MINUS_1R_FIRST,FAILURE_FIRST
w1,Daily-Low_2026.01.07,198,2026-01-08 07:30:00,SNXSSweepExt,PERIOD_M30,Daily-Low,BUY,4423.39,4425.95,25.6,2026-01-07 00:00:00,113400.0,STRONG_TREND,UP,9.305,DETECTOR,",DETECTOR,SH_BMS_RTO,",4,False,False,RECLAIM,N/A_NO_RETEST,MINUS_1R_FIRST,FAILURE_FIRST
w1,Daily-Low_2026.01.07,200,2026-01-08 08:00:00,SNXSSweepExt,PERIOD_H1,Daily-Low,BUY,4423.39,4425.41,20.2,2026-01-07 00:00:00,115200.0,STRONG_TREND,DOWN,14.88786,DETECTOR,",DETECTOR,SH_BMS_RTO,",28,False,False,RECLAIM,N/A_NO_RETEST,PLUS_1R_FIRST,FAILURE_FIRST
w1,Daily-Low_2026.01.07,202,2026-01-08 08:30:00,SNXSSweepExt,PERIOD_M30,Daily-Low,BUY,4423.39,4425.98,25.9,2026-01-07 00:00:00,117000.0,STRONG_TREND,UP,10.30929,DETECTOR,",DETECTOR,",3,False,False,RECLAIM,N/A_NO_RETEST,PLUS_1R_FIRST,CONTINUATION_FIRST
w1,Daily-Low_2026.01.07,204,2026-01-08 09:00:00,SNXSSweepExt,PERIOD_H1,Daily-Low,BUY,4423.39,4433.05,96.6,2026-01-07 00:00:00,118800.0,STRONG_TREND,DOWN,14.40429,DETECTOR,",DETECTOR,",4,False,False,RECLAIM,N/A_NO_RETEST,AMBIGUOUS_SAME_BAR,FAILURE_FIRST
w1,Daily-Low_2026.01.07,208,2026-01-08 11:00:00,SNXSSweepExt,PERIOD_H1,Daily-Low,BUY,4423.39,4431.43,80.4,2026-01-07 00:00:00,126000.0,STRONG_TREND,DOWN,13.31429,DETECTOR,",DETECTOR,SH_BMS_RTO,",8,False,False,RECLAIM,N/A_NO_RETEST,PLUS_1R_FIRST,FAILURE_FIRST
w1,Daily-Low_2026.01.07,210,2026-01-08 12:00:00,SNXSSweepExt,PERIOD_H4,Daily-Low,BUY,4423.39,4432.51,91.2,2026-01-07 00:00:00,129600.0,WEAK_TREND,UP,30.42571,DETECTOR,",DETECTOR,SH_BMS_RTO,",20,False,False,RECLAIM,N/A_NO_RETEST,MINUS_1R_FIRST,FAILURE_FIRST
w1,Daily-Low_2026.01.07,211,2026-01-08 12:30:00,SNXSSweepExt,PERIOD_M30,Daily-Low,BUY,4423.39,4424.5,11.1,2026-01-07 00:00:00,131400.0,STRONG_TREND,UP,9.33286,DETECTOR,",DETECTOR,SH_BMS_RTO,",4,False,False,RECLAIM,N/A_NO_RETEST,PLUS_1R_FIRST,CONTINUATION_FIRST
w1,Daily-Low_2026.01.07,212,2026-01-08 13:00:00,SNXSSweepExt,PERIOD_H1,Daily-Low,BUY,4423.39,4433.07,96.8,2026-01-07 00:00:00,133200.0,STRONG_TREND,DOWN,13.11214,DETECTOR,",DETECTOR,",4,False,False,RECLAIM,N/A_NO_RETEST,MINUS_1R_FIRST,FAILURE_FIRST
w1,Asia-Low_2026.01.08,216,2026-01-08 14:30:00,SNXSSweepExt,PERIOD_M30,Asia-Low,BUY,4415.54,4420.38,48.4,2026-01-08 00:00:00,52200.0,STRONG_TREND,UP,10.11571,DETECTOR,",DETECTOR,SH_BMS_RTO,",5,False,False,RECLAIM,N/A_NO_RETEST,PLUS_1R_FIRST,CONTINUATION_FIRST
w1,Daily-Low_2026.01.07,217,2026-01-08 14:45:00,SNXSSweepExt,PERIOD_M15,Daily-Low,BUY,4423.39,4428.83,54.4,2026-01-07 00:00:00,139500.0,STRONG_TREND,UP,7.03643,DETECTOR,",DETECTOR,",1,False,False,RECLAIM,N/A_NO_RETEST,MINUS_1R_FIRST,FAILURE_FIRST
w1,Daily-Low_2026.01.07,218,2026-01-08 15:00:00,SNXSSweepExt,PERIOD_H1,Daily-Low,BUY,4423.39,4427.53,41.4,2026-01-07 00:00:00,140400.0,STRONG_TREND,DOWN,14.33286,DETECTOR,",DETECTOR,",6,False,False,RECLAIM,N/A_NO_RETEST,AMBIGUOUS_SAME_BAR,FAILURE_FIRST
w1,Daily-Low_2026.01.07,219,2026-01-08 15:30:00,SNXSSweepExt,PERIOD_M30,Daily-Low,BUY,4423.39,4434.1,107.1,2026-01-07 00:00:00,142200.0,STRONG_TREND,UP,10.41214,DETECTOR,",DETECTOR,",3,False,False,RECLAIM,N/A_NO_RETEST,MINUS_1R_FIRST,FAILURE_FIRST
w1,Equal-High_2026.01.08 15:25,221,2026-01-08 15:30:00,SNXSSweepExt,PERIOD_M5,Equal-High,SELL,4434.83,4434.1,7.3,,-1.0,WEAK_TREND,UP,5.30929,DETECTOR,",DETECTOR,SH_BMS_RTO,",2,False,False,NO_LIFECYCLE,N/A_NO_RETEST,PLUS_1R_FIRST,CONTINUATION_FIRST
w1,Equal-High_2026.01.08 15:30,223,2026-01-08 15:45:00,SNXSSweepExt,PERIOD_M15,Equal-High,SELL,4435.31,4433.18,21.3,,-1.0,STRONG_TREND,DOWN,8.60429,DETECTOR,",DETECTOR,SH_BMS_RTO,",2,False,False,NO_LIFECYCLE,N/A_NO_RETEST,AMBIGUOUS_SAME_BAR,FAILURE_FIRST
w1,Daily-Low_2026.01.07,224,2026-01-08 16:00:00,SNXSSweepExt,PERIOD_H1,Daily-Low,BUY,4423.39,4423.64,2.5,2026-01-07 00:00:00,144000.0,STRONG_TREND,DOWN,15.13786,DETECTOR,",DETECTOR,SH_BMS_RTO,",27,False,False,RECLAIM,N/A_NO_RETEST,AMBIGUOUS_SAME_BAR,FAILURE_FIRST
w1,Daily-Low_2026.01.07,227,2026-01-08 16:30:00,SNXSSweepExt,PERIOD_M30,Daily-Low,BUY,4423.39,4427.63,42.4,2026-01-07 00:00:00,145800.0,STRONG_TREND,DOWN,10.73571,DETECTOR,",DETECTOR,",3,False,False,RECLAIM,N/A_NO_RETEST,MINUS_1R_FIRST,FAILURE_FIRST
w1,Daily-Low_2026.01.07,228,2026-01-08 16:45:00,SNXSSweepExt,PERIOD_M15,Daily-Low,BUY,4423.39,4426.01,26.2,2026-01-07 00:00:00,146700.0,STRONG_TREND,DOWN,9.80143,DETECTOR,",DETECTOR,",1,False,False,RECLAIM,N/A_NO_RETEST,PLUS_1R_FIRST,CONTINUATION_FIRST
w1,Daily-Low_2026.01.07,229,2026-01-08 17:00:00,SNXSSweepExt,PERIOD_H1,Daily-Low,BUY,4423.39,4432.87,94.8,2026-01-07 00:00:00,147600.0,STRONG_TREND,DOWN,15.20714,DETECTOR,",DETECTOR,",6,False,False,RECLAIM,N/A_NO_RETEST,MINUS_1R_FIRST,FAILURE_FIRST
w1,Equal-High_2026.01.08 16:45,230,2026-01-08 17:00:00,SNXSSweepExt,PERIOD_M15,Equal-High,SELL,4435.86,4432.87,29.9,,-1.0,WEAK_TREND,UP,10.42143,DETECTOR,",DETECTOR,SH_BMS_RTO,",2,False,False,NO_LIFECYCLE,N/A_NO_RETEST,PLUS_1R_FIRST,FAILURE_FIRST
w1,Equal-High_2026.01.08 16:55,231,2026-01-08 17:00:00,SNXSSweepExt,PERIOD_M5,Equal-High,SELL,4435.86,4432.87,29.9,,-1.0,RANGING,UP,7.21214,DETECTOR,",DETECTOR,",1,False,False,NO_LIFECYCLE,N/A_NO_RETEST,PLUS_1R_FIRST,FAILURE_FIRST
w1,Equal-Low_2026.01.08 17:00,234,2026-01-08 18:00:00,SNXSSweepExt,PERIOD_H1,Equal-Low,BUY,4441.3,4454.0,127.0,,-1.0,STRONG_TREND,DOWN,15.93571,DETECTOR,",DETECTOR,SH_BMS_RTO,",5,False,False,NO_LIFECYCLE,N/A_NO_RETEST,AMBIGUOUS_SAME_BAR,FAILURE_FIRST
w1,Daily-Low_2026.01.07,237,2026-01-08 20:00:00,SNXSSweepExt,PERIOD_H4,Daily-Low,BUY,4423.39,4463.32,399.3,2026-01-07 00:00:00,158400.0,WEAK_TREND,UP,31.73857,DETECTOR,",DETECTOR,SH_BMS_RTO,",18,False,False,RECLAIM,N/A_NO_RETEST,MINUS_1R_FIRST,FAILURE_FIRST
w1,Asia-Low_2026.01.09,240,2026-01-09 00:00:00,SNXSSweepExt,PERIOD_D1,Asia-Low,BUY,4415.54,4477.26,617.2,2026-01-09 00:00:00,0.0,STRONG_TREND,UP,93.01357,DETECTOR,",DETECTOR,SH_BMS_RTO,",84,False,False,RECLAIM,N/A_NO_RETEST,PLUS_1R_FIRST,FAILURE_FIRST
w1,Daily-High_2026.01.08,241,2026-01-09 01:15:00,SNXSSweepExt,PERIOD_M15,Daily-High,SELL,4479.45,4476.74,27.1,2026-01-08 00:00:00,90900.0,STRONG_TREND,UP,6.22214,DETECTOR,",DETECTOR,SH_BMS_RTO,",2,False,False,RECLAIM,N/A_NO_RETEST,PLUS_1R_FIRST,FAILURE_FIRST
w1,Daily-High_2026.01.08,242,2026-01-09 01:30:00,SNXSSweepExt,PERIOD_M30,Daily-High,SELL,4479.45,4477.04,24.1,2026-01-08 00:00:00,91800.0,STRONG_TREND,UP,9.38071,DETECTOR,",DETECTOR,",2,False,False,RECLAIM,N/A_NO_RETEST,PLUS_1R_FIRST,CONTINUATION_FIRST
w1,Daily-High_2026.01.08,243,2026-01-09 02:00:00,SNXSSweepExt,PERIOD_H1,Daily-High,SELL,4479.45,4475.46,39.9,2026-01-08 00:00:00,93600.0,WEAK_TREND,UP,15.56643,DETECTOR,",DETECTOR,SH_BMS_RTO,",5,False,False,RECLAIM,N/A_NO_RETEST,PLUS_1R_FIRST,FAILURE_FIRST
w1,Asia-High_2026.01.09,245,2026-01-09 02:00:00,SNXSSweepExt,PERIOD_M30,Asia-High,SELL,4476.64,4475.46,11.8,2026-01-09 00:00:00,7200.0,STRONG_TREND,UP,9.02643,DETECTOR,",DETECTOR,",1,False,False,RECLAIM,N/A_NO_RETEST,PLUS_1R_FIRST,FAILURE_FIRST
w1,Equal-High_2026.01.09 02:00,247,2026-01-09 02:30:00,SNXSSweepExt,PERIOD_M30,Equal-High,SELL,4466.21,4465.72,4.9,,-1.0,WEAK_TREND,UP,9.18857,DETECTOR,",DETECTOR,",2,False,False,NO_LIFECYCLE,N/A_NO_RETEST,AMBIGUOUS_SAME_BAR,FAILURE_FIRST
w1,Equal-High_2026.01.09 02:00,248,2026-01-09 03:00:00,SNXSSweepExt,PERIOD_H1,Equal-High,SELL,4468.22,4462.5,57.2,,-1.0,WEAK_TREND,UP,16.11429,DETECTOR,",DETECTOR,SH_BMS_RTO,",4,False,False,NO_LIFECYCLE,N/A_NO_RETEST,AMBIGUOUS_SAME_BAR,FAILURE_FIRST
w1,Equal-High_2026.01.09 02:30,249,2026-01-09 03:00:00,SNXSSweepExt,PERIOD_M30,Equal-High,SELL,4466.21,4462.5,37.1,,-1.0,WEAK_TREND,UP,8.92286,DETECTOR,",DETECTOR,",1,False,False,NO_LIFECYCLE,N/A_NO_RETEST,AMBIGUOUS_SAME_BAR,FAILURE_FIRST
w1,Daily-High_2026.01.08,252,2026-01-09 04:00:00,SNXSSweepExt,PERIOD_H4,Daily-High,SELL,4479.45,4468.77,106.8,2026-01-08 00:00:00,100800.0,RANGING,UP,32.42857,DETECTOR,",DETECTOR,SH_BMS_RTO,",18,False,False,RECLAIM,N/A_NO_RETEST,MINUS_1R_FIRST,FAILURE_FIRST
w1,Equal-Low_2026.01.09 04:40,253,2026-01-09 04:45:00,SNXSSweepExt,PERIOD_M5,Equal-Low,BUY,4472.53,4473.01,4.8,,-1.0,STRONG_TREND,DOWN,4.57429,DETECTOR,",DETECTOR,SH_BMS_RTO,",2,False,False,RECLAIM,N/A_NO_RETEST,MINUS_1R_FIRST,FAILURE_FIRST
w1,Equal-High_2026.01.09 05:00,256,2026-01-09 05:30:00,SNXSSweepExt,PERIOD_M30,Equal-High,SELL,4466.21,4463.4,28.1,,-1.0,RANGING,UP,9.785,DETECTOR,",DETECTOR,",2,False,False,NO_LIFECYCLE,N/A_NO_RETEST,PLUS_1R_FIRST,FAILURE_FIRST
w1,Equal-High_2026.01.09 05:00,257,2026-01-09 06:00:00,SNXSSweepExt,PERIOD_H1,Equal-High,SELL,4468.22,4463.98,42.4,,-1.0,RANGING,UP,15.43929,DETECTOR,",DETECTOR,SH_BMS_RTO,",5,False,False,NO_LIFECYCLE,N/A_NO_RETEST,AMBIGUOUS_SAME_BAR,FAILURE_FIRST
w1,Equal-High_2026.01.09 06:30,260,2026-01-09 07:00:00,SNXSSweepExt,PERIOD_M30,Equal-High,SELL,4466.21,4464.49,17.2,,-1.0,RANGING,UP,8.36643,DETECTOR,",DETECTOR,",1,False,False,NO_LIFECYCLE,N/A_NO_RETEST,MINUS_1R_FIRST,FAILURE_FIRST
w1,Equal-High_2026.01.09 07:00,261,2026-01-09 07:30:00,SNXSSweepExt,PERIOD_M30,Equal-High,SELL,4466.21,4464.43,17.8,,-1.0,RANGING,UP,8.47643,DETECTOR,",DETECTOR,",2,False,False,NO_LIFECYCLE,N/A_NO_RETEST,MINUS_1R_FIRST,FAILURE_FIRST
w1,Equal-Low_2026.01.09 07:25,262,2026-01-09 07:30:00,SNXSSweepExt,PERIOD_M5,Equal-Low,BUY,4460.44,4464.43,39.9,,-1.0,STRONG_TREND,UP,2.99571,DETECTOR,",DETECTOR,SH_BMS_RTO,",2,True,False,TRUE_BREAK,N/A_NO_RETEST,PLUS_1R_FIRST,CONTINUATION_FIRST
w1,Equal-High_2026.01.09 07:00,264,2026-01-09 08:00:00,SNXSSweepExt,PERIOD_H1,Equal-High,SELL,4468.22,4467.96,2.6,,-1.0,RANGING,UP,14.02714,DETECTOR,",DETECTOR,SH_BMS_RTO,",4,False,False,NO_LIFECYCLE,N/A_NO_RETEST,MINUS_1R_FIRST,FAILURE_FIRST
w1,Equal-Low_2026.01.09 10:40,267,2026-01-09 10:45:00,SNXSSweepExt,PERIOD_M5,Equal-Low,BUY,4465.89,4466.62,7.3,,-1.0,WEAK_TREND,DOWN,3.40714,DETECTOR,",DETECTOR,",1,False,False,NO_LIFECYCLE,N/A_NO_RETEST,AMBIGUOUS_SAME_BAR,FAILURE_FIRST
w1,Asia-High_2026.01.09,269,2026-01-09 11:30:00,SNXSSweepExt,PERIOD_M30,Asia-High,SELL,4477.37,4473.74,36.3,2026-01-09 00:00:00,41400.0,RANGING,UP,7.39071,DETECTOR,",DETECTOR,SH_BMS_RTO,",4,False,False,RECLAIM,N/A_NO_RETEST,AMBIGUOUS_SAME_BAR,FAILURE_FIRST
w1,Asia-High_2026.01.09,270,2026-01-09 12:00:00,SNXSSweepExt,PERIOD_H4,Asia-High,SELL,4477.37,4471.11,62.6,2026-01-09 00:00:00,43200.0,RANGING,UP,30.44643,DETECTOR,",DETECTOR,SH_BMS_RTO,",11,False,False,RECLAIM,N/A_NO_RETEST,AMBIGUOUS_SAME_BAR,FAILURE_FIRST
w1,Daily-High_2026.01.08,272,2026-01-09 14:15:00,SNXSSweepExt,PERIOD_M15,Daily-High,SELL,4479.45,4474.09,53.6,2026-01-08 00:00:00,137700.0,RANGING,UP,4.83214,DETECTOR,",DETECTOR,SH_BMS_RTO,",2,False,False,RECLAIM,N/A_NO_RETEST,PLUS_1R_FIRST,FAILURE_FIRST
w1,Asia-High_2026.01.09,273,2026-01-09 14:15:00,SNXSSweepExt,PERIOD_M5,Asia-High,SELL,4477.37,4474.09,32.8,2026-01-09 00:00:00,51300.0,WEAK_TREND,UP,2.8,DETECTOR,",DETECTOR,",1,False,False,RECLAIM,N/A_NO_RETEST,PLUS_1R_FIRST,FAILURE_FIRST
w1,Daily-High_2026.01.08,274,2026-01-09 14:30:00,SNXSSweepExt,PERIOD_M30,Daily-High,SELL,4479.45,4467.66,117.9,2026-01-08 00:00:00,138600.0,RANGING,UP,7.24929,DETECTOR,",DETECTOR,",1,False,False,RECLAIM,N/A_NO_RETEST,PLUS_1R_FIRST,FAILURE_FIRST
w1,Daily-High_2026.01.08,275,2026-01-09 15:00:00,SNXSSweepExt,PERIOD_H1,Daily-High,SELL,4479.45,4465.82,136.3,2026-01-08 00:00:00,140400.0,RANGING,UP,11.36929,DETECTOR,",DETECTOR,",4,False,False,RECLAIM,N/A_NO_RETEST,AMBIGUOUS_SAME_BAR,FAILURE_FIRST
w1,Equal-High_2026.01.09 15:25,277,2026-01-09 15:30:00,SNXSSweepExt,PERIOD_M5,Equal-High,SELL,4474.56,4472.52,20.4,,-1.0,CHOPPY,UP,5.01357,DETECTOR,",DETECTOR,",1,False,False,NO_LIFECYCLE,N/A_NO_RETEST,AMBIGUOUS_SAME_BAR,FAILURE_FIRST
w1,Equal-Low_2026.01.09 15:30,278,2026-01-09 15:45:00,SNXSSweepExt,PERIOD_M15,Equal-Low,BUY,4460.44,4486.65,262.1,,-1.0,CHOPPY,UP,8.27643,DETECTOR,",DETECTOR,SH_BMS_RTO,",2,True,False,TRUE_BREAK,N/A_NO_RETEST,AMBIGUOUS_SAME_BAR,FAILURE_FIRST
w1,Equal-High_2026.01.09 22:55,282,2026-01-09 23:00:00,SNXSSweepExt,PERIOD_M5,Equal-High,SELL,4509.87,4507.39,24.8,,-1.0,WEAK_TREND,UP,3.22571,DETECTOR,",DETECTOR,SH_BMS_RTO,",2,False,False,RECLAIM,N/A_NO_RETEST,PLUS_1R_FIRST,FAILURE_FIRST
w1,Equal-High_2026.01.09 23:40,284,2026-01-09 23:45:00,SNXSSweepExt,PERIOD_M5,Equal-High,SELL,4510.3,4510.29,0.1,,-1.0,WEAK_TREND,UP,2.495,DETECTOR,",DETECTOR,",1,False,False,NO_LIFECYCLE,N/A_NO_RETEST,PLUS_1R_FIRST,FAILURE_FIRST
w1,Asia-Low_2026.01.12,285,2026-01-12 00:00:00,SNXSSweepExt,PERIOD_D1,Asia-Low,BUY,4455.97,4509.06,530.9,2026-01-12 00:00:00,0.0,STRONG_TREND,UP,92.89786,DETECTOR,",DETECTOR,SH_BMS_RTO,",31,True,False,TRUE_BREAK,N/A_NO_RETEST,PLUS_1R_FIRST,CONTINUATION_FIRST
w1,Equal-High_2026.01.12 07:40,288,2026-01-12 07:45:00,SNXSSweepExt,PERIOD_M5,Equal-High,SELL,4581.94,4581.54,4.0,,-1.0,STRONG_TREND,UP,3.825,DETECTOR,",DETECTOR,SH_BMS_RTO,",2,False,False,NO_LIFECYCLE,N/A_NO_RETEST,AMBIGUOUS_SAME_BAR,FAILURE_FIRST
w1,Equal-High_2026.01.12 09:25,292,2026-01-12 09:30:00,SNXSSweepExt,PERIOD_M5,Equal-High,SELL,4581.94,4581.36,5.8,,-1.0,WEAK_TREND,UP,3.75286,DETECTOR,",DETECTOR,SH_BMS_RTO,",2,False,False,RECLAIM,N/A_NO_RETEST,AMBIGUOUS_SAME_BAR,FAILURE_FIRST
w1,Asia-High_2026.01.12,294,2026-01-12 16:15:00,SNXSSweepExt,PERIOD_M15,Asia-High,SELL,4600.89,4596.25,46.4,2026-01-12 00:00:00,58500.0,STRONG_TREND,DOWN,9.47714,DETECTOR,",DETECTOR,SH_BMS_RTO,",2,True,False,TRUE_BREAK,N/A_NO_RETEST,PLUS_1R_FIRST,FAILURE_FIRST
w1,Asia-High_2026.01.12,296,2026-01-12 16:30:00,SNXSSweepExt,PERIOD_M30,Asia-High,SELL,4600.89,4586.4,144.9,2026-01-12 00:00:00,59400.0,WEAK_TREND,UP,12.67786,DETECTOR,",DETECTOR,SH_BMS_RTO,",4,True,False,TRUE_BREAK,N/A_NO_RETEST,MINUS_1R_FIRST,FAILURE_FIRST
w1,Equal-High_2026.01.12 16:25,297,2026-01-12 16:30:00,SNXSSweepExt,PERIOD_M5,Equal-High,SELL,4595.34,4586.4,89.4,,-1.0,STRONG_TREND,UP,7.39214,DETECTOR,",DETECTOR,SH_BMS_RTO,",2,False,False,NO_LIFECYCLE,N/A_NO_RETEST,MINUS_1R_FIRST,FAILURE_FIRST
w1,Equal-High_2026.01.12 20:55,300,2026-01-12 21:00:00,SNXSSweepExt,PERIOD_M5,Equal-High,SELL,4611.22,4610.68,5.4,,-1.0,STRONG_TREND,DOWN,4.91857,DETECTOR,",DETECTOR,SH_BMS_RTO,",2,False,False,RECLAIM,N/A_NO_RETEST,PLUS_1R_FIRST,FAILURE_FIRST
w1,Asia-High_2026.01.12,302,2026-01-12 22:45:00,SNXSSweepExt,PERIOD_M15,Asia-High,SELL,4600.89,4592.59,83.0,2026-01-12 00:00:00,81900.0,WEAK_TREND,DOWN,7.515,DETECTOR,",DETECTOR,SH_BMS_RTO,",4,True,False,TRUE_BREAK,N/A_NO_RETEST,AMBIGUOUS_SAME_BAR,FAILURE_FIRST
w1,Asia-High_2026.01.12,304,2026-01-12 23:00:00,SNXSSweepExt,PERIOD_H1,Asia-High,SELL,4600.89,4593.36,75.3,2026-01-12 00:00:00,82800.0,STRONG_TREND,UP,17.87571,DETECTOR,",DETECTOR,SH_BMS_RTO,",9,True,False,TRUE_BREAK,N/A_NO_RETEST,AMBIGUOUS_SAME_BAR,FAILURE_FIRST
w1,Asia-Low_2026.01.13,306,2026-01-13 00:00:00,SNXSSweepExt,PERIOD_D1,Asia-Low,BUY,4536.18,4597.37,611.9,2026-01-13 00:00:00,0.0,STRONG_TREND,UP,98.15214,DETECTOR,",DETECTOR,SH_BMS_RTO,",119,True,True,TRUE_BREAK,FAIL,PLUS_1R_FIRST,FAILURE_FIRST
